Female,"46,493","5,333","29,038","9,004","2,320",670,47,1,78,2
BARINGO,"445,727","50,032","229,993","114,769","33,737","15,116",695,32,"1,309",44
Male,"227,913","25,985","116,074","59,759","16,186","8,808",345,10,728,18
Female,"217,804","24,045","113,915","55,007","17,550","6,308",350,22,581,26
BARINGO CENTRAL,"81,414","7,061","37,858","23,054","8,949","4,146",95,20,230,1
Male,"40,778","3,672","18,903","11,590","4,128","2,314",35,8,128,-
Female,"40,636","3,389","18,955","11,464","4,821","1,832",60,12,102,1
BARINGO NORTH,"82,312","8,971","44,840","20,027","5,882","2,180",111,2,296,3
Male,"42,037","4,704","22,507","10,257","3,014","1,342",51,-,161,1
Female,"40,273","4,267","22,331","9,770","2,868",838,60,2,135,2
EAST POKOT,"15,563","3,044","8,109","3,098",773,382,56,-,96,5
Male,"8,572","1,609","4,288","1,867",458,261,36,-,51,2
Female,"6,990","1,434","3,821","1,231",315,121,20,-,45,3
KOIBATEK,"111,168","10,459","56,138","31,628","8,522","4,019",121,7,266,8
Male,"56,265","5,381","28,423","16,162","3,848","2,226",70,1,151,3
Female,"54,901","5,078","27,714","15,465","4,674","1,793",51,6,115,5
MARIGAT,"66,652","9,183","36,961","15,363","3,424","1,522",82,-,107,10
Male,"34,272","4,743","18,290","8,421","1,731",992,31,-,58,6
Female,"32,377","4,440","18,670","6,941","1,692",530,51,-,49,4
MOGOTIO,"72,874","8,271","37,666","18,781","5,349","2,481",129,3,193,1
Male,"37,248","4,292","19,204","9,699","2,466","1,399",69,1,117,1
Female,"35,624","3,978","18,462","9,081","2,883","1,082",60,2,76,-
TIATY EAST,"15,744","3,043","8,421","2,818",838,386,101,-,121,16
Male,"8,741","1,584","4,459","1,763",541,274,53,-,62,5
Female,"7,003","1,459","3,962","1,055",297,112,48,-,59,11
LAIKIPIA,"396,236","36,425","200,615","117,067","26,963","13,492",425,13,"1,198",38
Male,"201,391","18,677","101,040","59,634","13,289","7,864",152,8,708,19
Female,"194,837","17,746","99,571","57,431","13,674","5,628",273,5,490,19
LAIKIPIA CENTRAL,"82,872","5,892","41,152","26,698","6,443","2,354",83,2,236,12
Male,"41,828","3,049","20,788","13,354","3,115","1,366",20,-,134,2
Female,"41,044","2,843","20,364","13,344","3,328",988,63,2,102,10
LAIKIPIA EAST,"81,439","6,457","36,720","26,828","7,713","3,406",87,6,215,7
Male,"41,595","3,278","18,359","14,100","3,748","1,925",30,5,144,6
Female,"39,839","3,178","18,358","12,727","3,965","1,481",57,1,71,1
LAIKIPIA NORTH,"16,261","3,407","9,262","2,788",496,200,66,1,40,1
Male,"8,901","1,751","4,990","1,661",304,143,23,-,29,-
Female,"7,360","1,656","4,272","1,127",192,57,43,1,11,1
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
LAIKIPIA WEST,"85,629","9,734","48,330","21,984","3,577","1,527",95,-,366,16
Male,"44,371","5,031","24,681","11,533","1,928",952,43,-,192,11
Female,"41,257","4,703","23,648","10,451","1,649",575,52,-,174,5
NYAHURURU,"130,035","10,935","65,151","38,769","8,734","6,005",94,4,341,2
Male,"64,696","5,568","32,222","18,986","4,194","3,478",36,3,209,-
Female,"65,337","5,366","32,929","19,782","4,540","2,527",58,1,132,2
NAKURU,"1,817,950","165,969","892,213","544,797","137,959","70,666","1,091",117,"4,819",319
Male,"910,222","84,772","440,076","276,540","64,284","41,122",436,54,"2,774",164
Female,"907,648","81,193","452,101","268,226","73,671","29,540",655,63,"2,044",155
GILGIL,"155,494","13,862","74,320","51,339","10,800","4,615",135,15,378,30
Male,"78,968","7,035","36,826","27,158","5,033","2,617",49,7,226,17
Female,"76,519","6,827","37,491","24,177","5,767","1,998",86,8,152,13
KURESOI NORTH,"144,244","16,313","87,925","32,843","4,693","2,077",87,2,285,19
Male,"72,651","8,337","43,337","16,955","2,472","1,348",40,2,151,9
Female,"71,590","7,976","44,587","15,886","2,221",729,47,-,134,10
KURESOI SOUTH,"127,475","13,592","75,950","28,992","5,678","2,884",60,7,310,2
Male,"64,618","7,027","37,477","15,120","2,926","1,844",30,1,192,1
Female,"62,855","6,565","38,471","13,872","2,752","1,040",30,6,118,1
MOLO,"132,470","12,116","72,277","37,667","6,567","3,361",61,3,413,5
Male,"66,760","6,115","36,034","19,084","3,225","2,029",25,2,244,2
Female,"65,705","6,000","36,242","18,580","3,342","1,332",36,1,169,3
NAIVASHA,"295,597","24,961","137,272","99,282","23,947","9,108",149,8,803,67
Male,"148,476","12,735","67,342","50,658","11,770","5,400",60,5,472,34
Female,"147,096","12,226","69,918","48,614","12,177","3,706",89,3,330,33
NAKURU EAST,"167,180","12,401","57,447","56,904","25,477","14,129",62,37,666,57
Male,"79,609","6,267","27,038","27,538","10,637","7,684",24,18,371,32
Female,"87,563","6,134","30,404","29,364","14,840","6,444",38,19,295,25
NAKURU NORTH,"186,999","15,923","85,305","59,588","17,205","8,278",129,4,506,61
Male,"91,722","8,102","41,877","28,974","7,524","4,879",45,1,286,34
Female,"95,263","7,820","43,421","30,609","9,680","3,399",84,3,220,27
NAKURU WEST,"167,901","13,476","64,886","61,362","18,423","9,132",54,24,538,6
Male,"85,621","6,798","32,454","32,114","8,614","5,281",19,12,326,3
Female,"82,272","6,677","32,431","29,244","9,807","3,851",35,12,212,3
NJORO,"201,002","21,710","115,354","48,720","8,503","6,160",117,7,407,24
Male,"100,999","11,077","57,107","24,543","4,196","3,817",44,1,205,9
Female,"100,000","10,633","58,246","24,176","4,307","2,342",73,6,202,15
RONGAI,"167,895","15,226","80,640","48,468","13,504","9,495",147,4,388,23
Male,"84,779","7,975","40,365","24,555","6,259","5,319",67,1,227,11
Female,"83,112","7,250","40,273","23,913","7,244","4,176",80,3,161,12
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
SUBUKIA,"71,693","6,389","40,837","19,632","3,162","1,427",90,6,125,25
Male,"36,019","3,304","20,219","9,841","1,628",904,33,4,74,12
Female,"35,673","3,085","20,617","9,791","1,534",523,57,2,51,13
NAROK,"750,610","116,862","438,274","145,297","32,210","14,935",766,46,"2,034",186
Male,"385,487","59,248","218,490","79,386","17,001","9,661",415,31,"1,145",110
Female,"365,113","57,612","219,781","65,908","15,208","5,273",351,15,889,76
NAROK EAST,"69,566","10,853","40,839","13,808","2,709",998,46,-,306,7
Male,"36,269","5,596","20,786","7,539","1,456",712,19,-,157,4
Female,"33,297","5,257","20,053","6,269","1,253",286,27,-,149,3
NAROK NORTH,"171,884","22,770","90,611","40,928","10,713","6,066",129,34,577,56
Male,"88,857","11,581","46,203","21,834","5,139","3,625",72,25,343,35
Female,"83,021","11,187","44,407","19,092","5,573","2,441",57,9,234,21
NAROK SOUTH,"142,614","23,496","87,676","24,233","4,751","1,995",184,4,249,26
Male,"73,278","11,915","43,719","13,454","2,579","1,344",114,2,136,15
Female,"69,335","11,581","43,957","10,778","2,172",651,70,2,113,11
NAROK WEST,"107,281","18,504","65,510","17,319","3,819","1,716",96,1,282,34
Male,"55,867","9,438","33,060","9,775","2,166","1,196",51,-,159,22
Female,"51,413","9,066","32,450","7,544","1,653",519,45,1,123,12
TRANS MARA EAST,"83,904","12,981","53,926","12,572","2,802","1,287",149,6,163,18
Male,"41,905","6,528","25,865","6,866","1,575",887,70,3,100,11
Female,"41,998","6,453","28,060","5,706","1,227",400,79,3,63,7
TRANS MARA WEST,"175,329","28,258","99,711","36,415","7,409","2,871",162,1,457,45
Male,"89,283","14,190","48,856","19,899","4,079","1,896",89,1,250,23
Female,"86,045","14,068","50,854","16,516","3,330",975,73,-,207,22
MAU FOREST,32,-,1,22,7,2,-,-,-,-
Male,28,-,1,19,7,1,-,-,-,-
Female,4,-,-,3,-,1,-,-,-,-
KAJIADO,"820,583","88,617","343,940","237,996","87,715","57,461",648,122,"3,755",329
Male,"414,248","45,066","171,216","121,045","41,582","32,653",303,56,"2,187",140
Female,"406,310","43,549","172,713","116,946","46,130","24,804",345,66,"1,568",189
ISINYA,"175,419","14,623","58,753","62,569","23,563","14,237",117,9,"1,382",166
Male,"87,444","7,310","28,997","31,175","10,995","8,062",53,6,775,71
Female,"87,970","7,313","29,754","31,392","12,568","6,174",64,3,607,95
KAJIADO CENTRAL,"100,957","16,044","50,660","23,628","7,145","2,804",112,76,476,12
Male,"52,946","8,151","25,945","12,944","3,773","1,757",60,31,284,1
Female,"48,010","7,893","24,714","10,684","3,372","1,047",52,45,192,11
KAJIADO NORTH,"269,219","19,804","90,465","85,633","39,009","32,968",122,28,"1,107",83
Male,"131,968","9,941","43,610","41,972","17,487","18,208",53,12,648,37
Female,"137,240","9,863","46,851","43,660","21,519","14,757",69,16,459,46
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
KAJIADO WEST,"110,635","15,885","53,350","28,077","8,559","4,284",89,1,349,41
Male,"57,365","8,195","27,012","14,998","4,275","2,602",46,1,220,16
Female,"53,266","7,690","26,335","13,078","4,284","1,682",43,-,129,25
LOITOKITOK,"117,737","16,673","67,993","24,784","5,900","1,930",140,4,290,23
Male,"60,277","8,572","33,974","13,009","3,194","1,277",56,4,177,14
Female,"57,457","8,100","34,018","11,774","2,706",653,84,-,113,9
MASHUURU,"46,616","5,588","22,719","13,305","3,539","1,238",68,4,151,4
Male,"24,248","2,897","11,678","6,947","1,858",747,35,2,83,1
Female,"22,367","2,690","11,041","6,358","1,681",491,33,2,68,3
KERICHO,"761,280","70,704","410,824","196,189","53,574","27,677",595,39,"1,458",220
Male,"383,958","35,928","202,068","101,496","27,042","16,158",277,19,860,110
Female,"377,298","34,774","208,741","94,687","26,531","11,519",318,20,598,110
BELGUT,"126,487","9,369","66,008","35,214","10,321","5,305",60,1,195,14
Male,"63,851","4,765","32,345","18,334","5,291","2,973",29,-,106,8
Female,"62,636","4,604","33,663","16,880","5,030","2,332",31,1,89,6
BURETI,"170,168","15,500","87,962","47,182","12,514","6,511",124,8,350,17
Male,"84,965","7,824","42,976","23,746","6,315","3,821",51,2,221,9
Female,"85,199","7,676","44,982","23,436","6,199","2,690",73,6,129,8
KERICHO EAST,"144,922","11,982","72,304","39,642","12,822","7,681",136,14,269,72
Male,"73,884","6,106","36,215","20,741","6,151","4,420",59,9,147,36
Female,"71,032","5,876","36,084","18,900","6,671","3,261",77,5,122,36
KIPKELION,"99,231","12,523","57,641","21,900","4,611","2,158",76,6,253,63
Male,"50,186","6,312","28,303","11,502","2,465","1,382",40,4,144,34
Female,"49,042","6,211","29,337","10,396","2,146",776,36,2,109,29
LONDIANI,"115,539","11,071","65,044","29,264","6,653","3,172",114,2,184,35
Male,"58,013","5,593","32,001","15,035","3,319","1,877",50,1,122,15
Female,"57,516","5,476","33,038","14,226","3,334","1,295",64,1,62,20
SOIN SIGOWET,"104,933","10,259","61,865","22,987","6,653","2,850",85,8,207,19
Male,"53,059","5,328","30,228","12,138","3,501","1,685",48,3,120,8
Female,"51,873","4,931","31,637","10,849","3,151","1,165",37,5,87,11
BOMET,"730,765","71,308","414,383","171,667","47,835","23,397",529,31,"1,539",76
Male,"367,044","36,545","199,916","90,261","24,831","14,290",242,12,906,41
Female,"363,704","34,761","214,454","81,405","23,003","9,107",287,19,633,35
BOMET EAST,"116,913","12,433","70,478","24,170","6,459","2,948",72,6,322,25
Male,"58,544","6,467","33,547","12,986","3,383","1,928",39,3,177,14
Female,"58,364","5,965","36,927","11,184","3,076","1,020",33,3,145,11
CHEPALUNGU,"134,977","14,101","82,501","26,961","7,371","3,700",94,2,239,8
Male,"66,615","7,136","38,734","14,288","3,898","2,357",48,2,148,4
Female,"68,359","6,965","43,764","12,673","3,473","1,343",46,-,91,4
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
KONOIN,"139,219","13,098","76,581","35,696","8,975","4,427",136,3,291,12
Male,"71,443","6,785","38,136","18,895","4,712","2,681",54,3,169,8
Female,"67,773","6,313","38,442","16,801","4,263","1,746",82,-,122,4
SOTIK,"191,969","18,622","104,729","47,731","13,510","6,818",158,15,374,12
Male,"95,879","9,491","50,501","24,508","6,947","4,122",67,4,234,5
Female,"96,087","9,130","54,227","23,222","6,563","2,696",91,11,140,7
BOMET CENTRAL,"147,687","13,054","80,094","37,109","11,520","5,504",69,5,313,19
Male,"74,563","6,666","38,998","19,584","5,891","3,202",34,-,178,10
Female,"73,121","6,388","41,094","17,525","5,628","2,302",35,5,135,9
KAKAMEGA,"1,540,079","170,737","892,772","354,957","76,987","39,095","1,693",66,"3,392",380
Male,"748,263","86,787","431,754","166,014","37,356","23,343",865,38,"1,937",169
Female,"791,786","83,944","460,999","188,941","39,629","15,752",828,28,"1,454",211
BUTERE,"125,735","14,775","76,588","26,572","5,239","2,173",147,11,218,12
Male,"61,302","7,497","37,014","12,522","2,696","1,350",86,7,124,6
Female,"64,431","7,278","39,572","14,050","2,543",823,61,4,94,6
KAKAMEGA CENTRAL,"160,124","15,235","74,844","41,487","15,015","12,889",149,5,458,42
Male,"78,850","7,791","36,871","19,705","6,862","7,250",73,4,278,16
Female,"81,272","7,443","37,972","21,782","8,153","5,639",76,1,180,26
KAKAMEGA EAST,"137,680","14,486","84,022","29,682","6,529","2,384",125,5,288,159
Male,"67,017","7,498","40,872","13,627","3,301","1,413",61,3,173,69
Female,"70,660","6,988","43,149","16,054","3,227",971,64,2,115,90
KAKAMEGA NORTH,"200,695","23,852","114,594","48,288","9,683","3,609",223,6,396,44
Male,"97,982","12,020","55,831","22,772","4,787","2,204",118,5,225,20
Female,"102,708","11,830","58,760","25,516","4,896","1,405",105,1,171,24
KAKAMEGA SOUTH,"92,328","9,883","55,009","20,635","4,788","1,722",93,11,170,17
Male,"44,571","5,094","26,511","9,422","2,340","1,044",49,6,96,9
Female,"47,757","4,789","28,498","11,213","2,448",678,44,5,74,8
KHWISERO,"94,315","9,668","59,356","20,144","3,409","1,440",133,4,151,10
Male,"45,348","4,913","28,430","9,157","1,763",935,63,1,82,4
Female,"48,964","4,754","30,924","10,987","1,646",505,70,3,69,6
LIKUYANI,"126,184","13,360","69,241","33,791","6,013","3,033",265,3,464,14
Male,"61,457","6,769","33,904","15,753","2,837","1,804",126,-,254,10
Female,"64,725","6,591","35,336","18,038","3,175","1,229",139,3,210,4
LUGARI,"103,752","10,551","57,008","28,265","5,438","2,088",153,3,239,7
Male,"50,314","5,297","27,827","13,183","2,562","1,228",69,1,144,3
Female,"53,438","5,254","29,181","15,082","2,876",860,84,2,95,4
MATETE,"53,800","5,985","31,161","13,232","2,340",901,37,1,143,-
Male,"26,058","3,060","15,091","6,096","1,141",568,18,-,84,-
Female,"27,742","2,925","16,070","7,136","1,199",333,19,1,59,-
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
MATUNGU,"129,809","15,960","81,579","25,445","4,415","2,069",65,6,249,21
Male,"62,646","8,045","38,920","12,033","2,127","1,331",35,6,138,11
Female,"67,160","7,914","42,657","13,412","2,288",738,30,-,111,10
MUMIAS EAST,"95,765","11,045","57,663","20,068","4,471","2,239",89,2,183,5
Male,"46,604","5,652","27,686","9,496","2,204","1,418",49,1,96,2
Female,"49,158","5,393","29,974","10,572","2,267",821,40,1,87,3
MUMIAS WEST,"93,820","11,028","54,039","21,043","4,733","2,687",88,7,168,27
Male,"45,482","5,621","25,884","10,046","2,195","1,587",46,4,88,11
Female,"48,337","5,407","28,154","10,997","2,538","1,100",42,3,80,16
NAVAKHOLO,"126,072","14,909","77,668","26,305","4,914","1,861",126,2,265,22
Male,"60,632","7,530","36,913","12,202","2,541","1,211",72,-,155,8
Female,"65,434","7,378","40,752","14,102","2,373",650,54,2,109,14
VIHIGA,"502,269","48,295","290,517","122,310","27,248","11,873",680,32,"1,219",95
Male,"243,452","24,362","140,597","56,956","13,357","7,162",260,17,689,52
Female,"258,808","23,932","149,915","65,353","13,889","4,711",420,15,530,43
EMUHAYA,"81,673","8,675","50,031","17,847","3,451","1,384",73,2,192,18
Male,"39,406","4,413","24,051","8,161","1,761",868,35,1,106,10
Female,"42,266","4,262","25,979","9,686","1,690",516,38,1,86,8
VIHIGA,"82,039","7,295","45,160","21,673","5,347","2,208",121,5,204,26
Male,"39,569","3,712","21,674","10,086","2,599","1,331",43,2,105,17
Female,"42,468","3,583","23,485","11,587","2,747",877,78,3,99,9
SABATIA,"113,939","9,478","64,110","29,904","6,981","3,025",151,10,265,15
Male,"54,898","4,748","30,758","14,039","3,350","1,787",47,3,160,6
Female,"59,040","4,729","33,352","15,865","3,631","1,238",104,7,105,9
LUANDA,"89,866","9,852","51,672","21,129","4,720","2,144",111,4,207,27
Male,"43,850","4,962","25,165","9,854","2,377","1,303",46,4,125,14
Female,"46,014","4,890","26,506","11,274","2,343",841,65,-,82,13
HAMISI,"134,736","12,995","79,542","31,746","6,746","3,112",224,11,351,9
Male,"65,717","6,527","38,948","14,807","3,268","1,873",89,7,193,5
Female,"69,016","6,468","40,592","16,939","3,477","1,239",135,4,158,4
KAKAMEGA FOREST,16,-,2,11,3,-,-,-,-,-
Male,12,-,1,9,2,-,-,-,-,-
Female,4,-,1,2,1,-,-,-,-,-
BUNGOMA,"1,371,156","153,039","750,369","351,354","76,018","35,503","1,308",53,"3,372",140
Male,"670,362","77,134","361,719","169,717","37,369","21,776",630,28,"1,915",74
Female,"700,766","75,901","388,635","181,629","38,648","13,727",678,25,"1,457",66
BUMULA,"172,337","20,821","104,682","36,853","6,993","2,512",152,12,310,2
Male,"83,438","10,378","49,936","17,631","3,575","1,640",89,5,182,2
Female,"88,898","10,443","54,745","19,222","3,418",872,63,7,128,-
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
BUNGOMA CENTRAL,"147,962","16,044","80,131","39,570","8,338","3,118",122,7,628,4
Male,"72,091","8,086","38,477","18,794","4,259","2,078",57,3,334,3
Female,"75,866","7,958","41,652","20,774","4,078","1,040",65,4,294,1
BUNGOMA EAST,"97,994","10,884","51,264","27,493","5,526","2,475",69,3,258,22
Male,"47,819","5,479","24,880","13,160","2,640","1,463",31,2,153,11
Female,"50,173","5,405","26,384","14,331","2,886","1,012",38,1,105,11
BUNGOMA NORTH,"102,879","10,241","55,551","28,452","5,792","2,562",79,1,187,14
Male,"49,950","5,250","26,826","13,267","2,859","1,602",27,-,112,7
Female,"52,928","4,991","28,725","15,184","2,933",960,52,1,75,7
BUNGOMA SOUTH,"232,497","25,456","111,125","63,558","19,049","12,311",284,4,696,14
Male,"113,113","12,706","53,525","30,303","8,802","7,232",146,3,391,5
Female,"119,380","12,750","57,597","33,254","10,247","5,079",138,1,305,9
CHEPTAIS,"107,151","14,457","65,033","22,660","3,275","1,301",104,2,300,19
Male,"53,943","7,409","31,478","12,143","1,770",897,49,2,181,14
Female,"53,203","7,046","33,552","10,517","1,505",404,55,-,119,5
KIMILILI,"131,584","14,029","70,985","35,629","7,184","3,274",165,6,307,5
Male,"63,964","6,984","34,324","16,890","3,521","1,989",82,2,170,2
Female,"67,617","7,045","36,658","18,739","3,663","1,285",83,4,137,3
MT. ELGON,"64,470","7,142","36,928","15,907","2,954","1,437",39,-,58,5
Male,"32,347","3,602","17,975","8,327","1,473",915,19,-,33,3
Female,"32,120","3,539","18,951","7,580","1,481",522,20,-,25,2
BUNGOMA WEST,"98,358","11,133","57,475","23,298","4,587","1,470",127,1,236,31
Male,"48,203","5,651","27,583","11,407","2,389",970,59,-,130,14
Female,"50,154","5,482","29,892","11,890","2,198",500,68,1,106,17
TONGAREN,"83,916","8,599","45,821","23,107","4,446","1,690",98,13,126,16
Male,"40,937","4,328","22,288","10,889","2,262","1,048",40,7,67,8
Female,"42,978","4,271","23,533","12,217","2,184",642,58,6,59,8
WEBUYE WEST,"129,406","13,886","69,538","34,448","7,852","3,340",67,4,263,8
Male,"63,162","7,077","33,463","16,682","3,806","1,934",30,4,161,5
Female,"66,242","6,808","36,074","17,766","4,046","1,406",37,-,102,3
MT. ELGON FOREST,"2,602",347,"1,836",379,22,13,2,-,3,-
Male,"1,395",184,964,224,13,8,1,-,1,-
Female,"1,207",163,872,155,9,5,1,-,2,-
BUSIA,"712,283","85,338","417,541","159,918","32,418","14,890",673,45,"1,386",74
Male,"346,688","42,256","197,870","79,956","16,157","9,222",356,25,811,35
Female,"365,573","43,078","219,655","79,961","16,260","5,668",317,20,575,39
BUNYALA,"69,899","8,491","42,370","14,817","2,759","1,199",68,1,188,6
Male,"34,803","4,159","20,068","8,048","1,557",814,27,1,126,3
Female,"35,095","4,332","22,301","6,769","1,202",385,41,-,62,3
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
BUSIA,"111,961","11,825","63,297","27,153","6,253","3,085",66,5,239,38
Male,"54,529","5,879","30,231","13,361","3,028","1,847",27,4,132,20
Female,"57,431","5,946","33,065","13,792","3,225","1,238",39,1,107,18
BUTULA,"108,839","13,995","66,703","22,016","3,857","1,888",166,7,204,3
Male,"51,941","6,864","31,265","10,477","1,894","1,231",96,3,109,2
Female,"56,896","7,131","35,437","11,539","1,962",657,70,4,95,1
NAMBALE,"89,790","9,477","54,382","19,663","3,978","2,011",55,12,203,9
Male,"43,172","4,651","25,899","9,358","1,878","1,225",27,6,125,3
Female,"46,615","4,826","28,480","10,305","2,100",786,28,6,78,6
SAMIA,"85,399","10,935","50,303","18,819","3,520","1,552",109,9,152,-
Male,"41,813","5,316","23,654","9,800","1,881","1,010",63,5,84,-
Female,"43,574","5,616","26,640","9,019","1,639",542,46,4,68,-
TESO NORTH,"113,783","13,084","64,126","28,616","5,527","2,165",86,3,172,4
Male,"55,450","6,585","30,268","14,427","2,689","1,327",44,2,106,2
Female,"58,332","6,498","33,858","14,189","2,838",838,42,1,66,2
TESO SOUTH,"132,612","17,531","76,360","28,834","6,524","2,990",123,8,228,14
Male,"64,980","8,802","36,485","14,485","3,230","1,768",72,4,129,5
Female,"67,630","8,729","39,874","14,348","3,294","1,222",51,4,99,9
SIAYA,"824,640","92,182","495,382","179,463","35,160","19,366",615,38,"2,112",322
Male,"399,523","46,432","233,541","87,484","17,916","12,445",280,21,"1,241",163
Female,"425,101","45,748","261,832","91,977","17,242","6,921",335,17,870,159
SIAYA,"183,103","20,426","110,970","38,108","8,335","4,522",154,7,471,110
Male,"88,402","10,351","52,287","18,434","4,064","2,848",75,4,282,57
Female,"94,697","10,075","58,682","19,672","4,271","1,674",79,3,188,53
GEM,"150,388","15,847","94,278","31,086","5,812","2,952",83,7,252,71
Male,"73,231","8,117","44,964","15,020","2,979","1,921",32,1,160,37
Female,"77,154","7,728","49,313","16,066","2,833","1,031",51,6,92,34
UGENYA,"108,513","12,331","68,070","22,327","3,459","2,010",82,6,217,11
Male,"52,294","6,256","31,944","10,824","1,763","1,321",40,3,136,7
Female,"56,215","6,075","36,124","11,503","1,694",689,42,3,81,4
UGUNJA,"86,090","9,775","51,327","19,182","3,579","1,877",99,5,239,7
Male,"41,391","4,810","24,008","9,394","1,819","1,180",41,2,133,4
Female,"44,699","4,965","27,319","9,788","1,760",697,58,3,106,3
BONDO,"167,724","18,556","95,914","38,673","8,408","5,489",97,7,519,61
Male,"81,899","9,332","45,369","19,002","4,308","3,511",44,7,296,30
Female,"85,822","9,224","50,542","19,671","4,100","1,978",53,-,223,31
RARIEDA,"128,822","15,247","74,823","30,087","5,567","2,516",100,6,414,62
Male,"62,306","7,566","34,969","14,810","2,983","1,664",48,4,234,28
Female,"66,514","7,681","39,852","15,277","2,584",852,52,2,180,34
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
KISUMU,"978,105","104,468","492,849","258,761","73,246","45,701",741,48,"1,989",302
Male,"478,889","52,242","234,090","127,868","36,108","26,912",365,28,"1,128",148
Female,"499,198","52,226","258,748","130,889","37,137","18,787",376,20,861,154
KISUMU EAST,"189,994","19,330","86,380","55,897","18,247","9,655",109,8,299,69
Male,"93,726","9,699","41,279","27,879","8,981","5,628",51,6,174,29
Female,"96,264","9,631","45,099","28,016","9,266","4,027",58,2,125,40
KISUMU CENTRAL,"151,206","12,008","54,297","47,862","21,165","15,289",62,16,447,60
Male,"72,527","5,903","25,271","23,088","9,602","8,347",34,9,244,29
Female,"78,675","6,105","29,025","24,773","11,562","6,941",28,7,203,31
KISUMU WEST,"145,629","15,071","73,675","37,461","10,145","8,863",112,5,257,40
Male,"72,142","7,550","35,338","18,619","5,114","5,280",59,2,159,21
Female,"73,484","7,521","38,334","18,842","5,031","3,583",53,3,98,19
SEME,"101,033","12,149","59,868","22,793","3,973","1,951",141,7,139,12
Male,"48,927","6,025","28,194","11,217","2,066","1,275",62,3,79,6
Female,"52,105","6,124","31,674","11,576","1,907",675,79,4,60,6
MUHORONI,"127,218","15,748","73,123","29,187","5,957","2,723",128,5,315,32
Male,"64,017","7,948","35,629","15,076","3,331","1,771",64,4,176,18
Female,"63,200","7,800","37,493","14,111","2,626",952,64,1,139,14
NYANDO,"135,494","15,552","75,743","33,054","7,119","3,636",109,5,234,42
Male,"65,799","7,879","35,819","16,045","3,555","2,292",57,3,128,21
Female,"69,691","7,673","39,921","17,008","3,564","1,344",52,2,106,21
NYAKACH,"127,531","14,610","69,763","32,507","6,640","3,584",80,2,298,47
Male,"61,751","7,238","32,560","15,944","3,459","2,319",38,1,168,24
Female,"65,779","7,372","37,202","16,563","3,181","1,265",42,1,130,23
HOMA BAY,"936,435","127,940","525,610","211,337","44,943","23,788",872,26,"1,838",81
Male,"453,351","63,987","242,523","106,003","23,648","15,777",353,12,"1,008",40
Female,"483,068","63,951","283,080","105,328","21,294","8,011",519,14,830,41
HOMA BAY,"98,476","11,819","49,065","25,486","7,124","4,617",114,3,236,12
Male,"47,031","5,940","22,296","12,355","3,415","2,844",43,1,131,6
Female,"51,444","5,879","26,769","13,131","3,708","1,773",71,2,105,6
NDHIWA,"176,801","27,315","107,039","33,473","5,858","2,771",86,6,241,12
Male,"85,665","13,654","49,302","17,317","3,260","1,947",35,3,141,6
Female,"91,131","13,659","57,735","16,155","2,598",824,51,3,100,6
RACHUONYO NORTH,"150,440","19,541","83,328","35,713","7,704","3,655",199,5,276,19
Male,"73,047","9,689","38,525","17,916","4,192","2,494",81,3,137,10
Female,"77,390","9,852","44,802","17,795","3,512","1,161",118,2,139,9
